score,opponent_score,best_roll,win_prob
25,33,7,0.484859
25,34,7,0.480641
25,35,6,0.455533
25,36,7,0.468852
25,37,0,0.486031
25,38,0,0.418453
25,39,7,0.440774
25,40,8,0.434701
25,41,7,0.408865
25,42,7,0.399742
25,43,7,0.402057
25,44,0,0.374881
25,45,6,0.367644
25,46,8,0.382894
25,47,9,0.390732
25,48,0,0.354290
25,49,9,0.369191
25,50,0,0.323762
25,51,10,0.391571
25,52,10,0.644743
25,53,10,0.355230
25,54,1,0.342322
25,55,10,0.319604
25,56,1,0.331407
25,57,10,0.316514
25,58,1,0.320359
25,59,0,0.254162
25,60,1,0.302178
25,61,10,0.272016
25,62,1,0.293695
25,63,0,0.302846
25,64,0,0.756984
25,65,0,0.244964
25,66,0,0.265282
25,67,0,0.262861
25,68,0,0.743364
25,69,0,0.238723
25,70,2,0.212560
25,71,0,0.199914
25,72,3,0.207247
25,73,0,0.172493
25,74,3,0.187406
25,75,0,0.146689
25,76,3,0.160659
25,77,0,0.129333
25,78,3,0.150004
25,79,3,0.112112
25,80,0,0.100628
25,81,0,0.100374
25,82,4,0.112845
25,83,0,0.109096
25,84,0,0.126043
25,85,0,0.097122
25,86,4,0.078408
25,87,0,0.058327
25,88,0,0.060230
25,89,4,0.043741
25,90,5,0.048172
25,91,4,0.035205
25,92,5,0.046397
25,93,4,0.016940
25,94,7,0.021789
25,95,0,0.000000
25,96,6,0.036212
25,97,0,0.000000
25,98,6,0.037598
25,99,1,-0.000000
26,0,5,0.666997
26,1,6,0.678319
26,2,5,0.642574
26,3,6,0.666823
26,4,0,0.658740
26,5,5,0.644385
26,6,0,0.643435
26,7,0,0.635271
26,8,6,0.645685
26,9,0,0.634940
26,10,6,0.625932
26,11,6,0.611991
26,12,6,0.601303
26,13,6,0.592465
26,14,7,0.579352
26,15,8,0.586349
26,16,0,0.604978
26,17,7,0.580052
26,18,0,0.583157
26,19,8,0.552663
26,20,10,0.555860
26,21,10,0.530166
26,22,8,0.555756
26,23,5,0.521680
26,24,4,0.534075
26,25,4,0.530766
26,26,4,0.524465
26,27,5,0.531010
26,28,0,0.540346
26,29,6,0.516715
26,30,5,0.469063
26,31,6,0.499317
26,32,6,0.478631
26,33,0,0.488072
26,34,7,0.491572
26,35,6,0.466793
26,36,7,0.466464
26,37,0,0.450616
26,38,7,0.458348
26,39,7,0.436963
26,40,7,0.428229
26,41,8,0.441498
26,42,7,0.387299
26,43,7,0.408223
26,44,0,0.390732
26,45,0,0.404223
26,46,9,0.412129
26,47,8,0.374114
26,48,9,0.395522
26,49,8,0.334934
26,50,9,0.377215
26,51,2,0.303043
26,52,0,0.345244
26,53,10,0.332466
26,54,10,0.672113
26,55,10,0.345916
26,56,1,0.337169
26,57,10,0.304505
26,58,1,0.347889
26,59,10,0.272409
26,60,1,0.309051
26,61,10,0.248158
26,62,1,0.301953
26,63,0,0.235410
26,64,1,0.302995
26,65,0,0.289309
26,66,0,0.763228
26,67,0,0.262048
26,68,2,0.255008
26,69,0,0.209347
26,70,2,0.225181
26,71,0,0.225640
26,72,3,0.202833
26,73,0,0.177763
26,74,3,0.182010
26,75,0,0.164448
26,76,3,0.170289
26,77,0,0.135624
26,78,3,0.159779
26,79,0,0.150040
26,80,3,0.141372
26,81,0,0.133918
26,82,4,0.110103
26,83,0,0.073355
26,84,4,0.103268
26,85,0,0.081701
26,86,0,0.082288
26,87,4,0.041234
26,88,4,0.077439
26,89,0,0.055587
26,90,5,0.054145
26,91,0,0.083360
26,92,5,0.048531
26,93,5,0.010855
26,94,5,0.046957
26,95,0,0.000000
26,96,5,0.041172
26,97,0,0.000000
26,98,6,0.036227
26,99,10,-0.000000
27,0,6,0.685411
27,1,2,0.640611
27,2,6,0.674222
27,3,6,0.666918
27,4,6,0.660034
27,5,0,0.649862
27,6,6,0.653954
27,7,7,0.663003
27,8,0,0.636577
27,9,6,0.626384
27,10,6,0.623314
27,11,6,0.620078
27,12,6,0.601304
27,13,0,0.584647
27,14,0,0.575786
27,15,0,0.562269
27,16,7,0.593252
27,17,7,0.591195
27,18,6,0.574816
27,19,0,0.604155
27,20,9,0.543309
27,21,10,0.566493
27,22,0,0.524950
27,23,0,0.536999
27,24,0,0.558704
27,25,4,0.539286
27,26,4,0.523005
27,27,4,0.521250
27,28,5,0.541303
27,29,0,0.504096
27,30,6,0.509306
27,31,6,0.499646
27,32,0,0.499457
27,33,6,0.474901
27,34,6,0.471523
27,35,7,0.494548
27,36,0,0.472609
27,37,6,0.465166
27,38,7,0.457169
27,39,7,0.457182
27,40,6,0.414554
27,41,7,0.429088
27,42,8,0.434609
27,43,0,0.399165
27,44,7,0.397969
27,45,6,0.382317
27,46,8,0.391538
27,47,9,0.417119
27,48,8,0.360983
27,49,9,0.402031
27,50,0,0.313123
27,51,9,0.345699
27,52,9,0.332195
27,53,9,0.319739
27,54,9,0.312924
27,55,10,0.353000
27,56,10,0.695666
27,57,9,0.307336
27,58,1,0.325357
27,59,10,0.298536
27,60,1,0.313052
27,61,10,0.279248
27,62,1,0.300432
27,63,10,0.299772
27,64,2,0.273783
27,65,10,0.253998
27,66,1,0.295958
27,67,10,0.220602
27,68,2,0.237431
27,69,10,0.198649
27,70,0,0.814897
27,71,2,0.177107
27,72,2,0.216115
27,73,0,0.179673
27,74,2,0.181374
27,75,0,0.167233
27,76,3,0.155628
27,77,0,0.138380
27,78,4,0.124083
27,79,0,0.127812
27,80,3,0.144921
27,81,0,0.141490
27,82,3,0.112916
27,83,0,0.119879
27,84,3,0.093581
27,85,0,0.083156
27,86,4,0.081635
27,87,0,0.080030
27,88,4,0.072797
27,89,4,0.044141
27,90,4,0.051366
27,91,4,0.027622
27,92,6,0.030329
27,93,4,0.016829
27,94,5,0.049025
27,95,0,0.000000
27,96,5,0.046981
27,97,0,0.000000
27,98,5,0.041173
27,99,2,-0.000000
28,0,5,0.665633
28,1,0,0.649598
28,2,6,0.687050
28,3,0,0.668641
28,4,0,0.652186
28,5,0,0.643796
28,6,6,0.664487
28,7,0,0.649369
28,8,0,0.665551
28,9,6,0.647621
28,10,5,0.607869
28,11,6,0.623226
28,12,6,0.617491
28,13,6,0.608448
28,14,0,0.588818
28,15,8,0.600031
28,16,7,0.613600
28,17,6,0.591315
28,18,7,0.601671
28,19,8,0.565600
28,20,9,0.565812
28,21,3,0.539319
28,22,7,0.555546
28,23,10,0.550907
28,24,3,0.535617
28,25,4,0.553093
28,26,4,0.538171
28,27,5,0.544313
28,28,5,0.506806
28,29,5,0.518526
28,30,6,0.523881
28,31,0,0.505950
28,32,6,0.509198
28,33,6,0.495999
28,34,7,0.498891
28,35,5,0.459654
28,36,6,0.479363
28,37,7,0.496279
28,38,0,0.446145
28,39,7,0.461662
28,40,7,0.439790
28,41,7,0.433665
28,42,0,0.405718
28,43,6,0.400835
28,44,8,0.434220
28,45,6,0.374751
28,46,7,0.391241
28,47,8,0.385578
28,48,9,0.421481
28,49,0,0.337176
28,50,8,0.372410
28,51,9,0.373592
28,52,8,0.340238
28,53,9,0.341062
28,54,9,0.311939
28,55,9,0.325408
28,56,8,0.284450
28,57,10,0.319644
28,58,10,0.688603
28,59,9,0.268205
28,60,1,0.320651
28,61,9,0.272683
28,62,1,0.306080
28,63,0,0.254936
28,64,1,0.305623
28,65,10,0.261531
28,66,1,0.298023
28,67,1,0.227129
28,68,1,0.282789
28,69,1,0.193737
28,70,2,0.241343
28,71,0,0.234675
28,72,0,0.804463
28,73,0,0.228776
28,74,2,0.215619
28,75,0,0.204763
28,76,2,0.177707
28,77,0,0.161360
28,78,3,0.158586
28,79,0,0.157078
28,80,3,0.151244
28,81,1,0.098078
28,82,3,0.146378
28,83,1,0.077457
28,84,4,0.095734
28,85,1,0.064012
28,86,4,0.100372
28,87,1,0.050230
28,88,4,0.090054
28,89,0,0.056778
28,90,4,0.060397
28,91,5,0.015960
28,92,4,0.051765
28,93,3,0.018997
28,94,5,0.046979
28,95,0,0.000000
28,96,5,0.049065
28,97,0,0.000000
28,98,7,0.024002
28,99,1,-0.000000
29,0,6,0.701723
29,1,6,0.700780
29,2,6,0.690153
29,3,6,0.690700
29,4,6,0.674751
29,5,6,0.689902
29,6,0,0.645181
29,7,0,0.665817
29,8,6,0.667535
29,9,6,0.651332
29,10,6,0.642604
29,11,0,0.564900
29,12,6,0.635170
29,13,4,0.598691
29,14,0,0.557670
29,15,0,0.573136
29,16,7,0.610762
29,17,7,0.617305
29,18,6,0.583283
29,19,8,0.606976
29,20,6,0.550884
29,21,9,0.566561
29,22,7,0.574095
29,23,0,0.558222
29,24,10,0.558822
29,25,4,0.548408
29,26,4,0.565243
29,27,0,0.534834
29,28,0,0.553855
29,29,0,0.538815
29,30,6,0.519748
29,31,6,0.530911
29,32,6,0.502374
29,33,7,0.537847
29,34,5,0.476152
29,35,7,0.506029
29,36,6,0.498238
29,37,6,0.495904
29,38,7,0.495652
29,39,6,0.461185
29,40,8,0.491082
29,41,5,0.415977
29,42,8,0.451430
29,43,8,0.440738
29,44,8,0.437255
29,45,9,0.442894
29,46,8,0.407029
29,47,9,0.434131
29,48,7,0.360930
29,49,9,0.397232
29,50,8,0.368551
29,51,8,0.364108
29,52,9,0.373774
29,53,9,0.326748
29,54,10,0.374714
29,55,0,0.294882
29,56,9,0.320941
29,57,10,0.329329
29,58,9,0.292177
29,59,10,0.325469
29,60,10,0.665096
29,61,10,0.320453
29,62,1,0.345885
29,63,10,0.283342
29,64,1,0.309988
29,65,10,0.269379
29,66,1,0.301374
29,67,10,0.266585
29,68,1,0.290742
29,69,2,0.209420
29,70,1,0.275612
29,71,10,0.222915
29,72,2,0.222511
29,73,10,0.187027
29,74,0,0.834029
29,75,10,0.219993
29,76,3,0.210443
29,77,10,0.172136
29,78,2,0.177007
29,79,10,0.128916
29,80,3,0.155047
29,81,1,0.115348
29,82,3,0.150030
29,83,0,0.133708
29,84,3,0.136844
29,85,0,0.111114
29,86,3,0.110738
29,87,0,0.108712
29,88,4,0.087925
29,89,3,0.058995
29,90,5,0.066424
29,91,3,0.030301
29,92,4,0.073366
29,93,3,0.022157
29,94,4,0.052474
29,95,0,0.000000
29,96,5,0.047035
29,97,0,0.000000
29,98,5,0.049077
29,99,1,-0.000000
30,0,6,0.714683
30,1,6,0.704106
30,2,6,0.707645
30,3,5,0.687701
30,4,7,0.704095
30,5,4,0.660422
30,6,6,0.684736
30,7,6,0.676902
30,8,0,0.655030
30,9,0,0.678773
30,10,6,0.644013
30,11,6,0.627369
30,12,5,0.616550
30,13,6,0.636190
30,14,0,0.623231
30,15,8,0.617163
30,16,7,0.634987
30,17,6,0.605405
30,18,7,0.622913
30,19,5,0.563914
30,20,9,0.578271
30,21,9,0.584575
30,22,6,0.566450
30,23,10,0.579044
30,24,3,0.549506
30,25,7,0.575961
30,26,0,0.549384
30,27,4,0.553099
30,28,4,0.548390
30,29,5,0.530182
30,30,5,0.539077
30,31,6,0.512327
30,32,6,0.547146
30,33,5,0.483483
30,34,6,0.514588
30,35,7,0.517704
30,36,6,0.506190
30,37,6,0.511491
30,38,7,0.490984
30,39,8,0.503084
30,40,5,0.430058
30,41,7,0.466098
30,42,7,0.453114
30,43,8,0.445148
30,44,8,0.452360
30,45,8,0.416770
30,46,8,0.451128
30,47,7,0.378887
30,48,8,0.414733
30,49,8,0.390255
30,50,8,0.386384
30,51,9,0.394262
30,52,8,0.349655
30,53,9,0.383754
30,54,7,0.304359
30,55,9,0.341400
30,56,9,0.318181
30,57,9,0.312971
30,58,9,0.332821
30,59,9,0.277047
30,60,10,0.315357
30,61,10,0.296699
30,62,10,0.687078
30,63,10,0.275814
30,64,1,0.308755
30,65,10,0.277367
30,66,1,0.298327
30,67,10,0.264295
30,68,1,0.331523
30,69,10,0.240840
30,70,1,0.276066
30,71,10,0.227496
30,72,1,0.273009
30,73,10,0.192381
30,74,2,0.220472
30,75,0,0.216025
30,76,0,0.809407
30,77,0,0.207941
30,78,0,0.863804
30,79,0,0.199321
30,80,2,0.176188
30,81,10,0.145213
30,82,4,0.122145
30,83,10,0.098626
30,84,3,0.148101
30,85,3,0.098132
30,86,3,0.127057
30,87,3,0.073415
30,88,3,0.108511
30,89,0,0.075041
30,90,4,0.073454
30,91,0,0.070261
30,92,4,0.077284
30,93,0,0.062533
30,94,4,0.061745
30,95,0,0.000000
30,96,6,0.034438
30,97,0,0.000000
30,98,5,0.047054
30,99,1,-0.000000
31,0,6,0.710488
31,1,6,0.714909
31,2,5,0.694617
31,3,6,0.714455
31,4,0,0.668832
31,5,6,0.689822
31,6,6,0.687289
31,7,6,0.682710
31,8,6,0.673906
31,9,0,0.675285
31,10,6,0.651519
31,11,4,0.623665
31,12,2,0.570526
31,13,6,0.643265
31,14,7,0.629945
31,15,0,0.599395
31,16,0,0.609578
31,17,7,0.645055
31,18,0,0.591926
31,19,7,0.593986
31,20,9,0.596098
31,21,9,0.576171
31,22,7,0.591552
31,23,9,0.557822
31,24,10,0.597115
31,25,4,0.539336
31,26,3,0.561948
31,27,4,0.556072
31,28,0,0.560210
31,29,0,0.584023
31,30,5,0.521957
31,31,6,0.553430
31,32,4,0.494050
31,33,6,0.525195
31,34,6,0.523457
31,35,6,0.516419
31,36,6,0.526859
31,37,6,0.497656
31,38,7,0.521880
31,39,0,0.481399
31,40,7,0.475549
31,41,7,0.469709
31,42,7,0.454767
31,43,8,0.461959
31,44,7,0.433513
31,45,9,0.464408
31,46,7,0.386788
31,47,8,0.427754
31,48,8,0.412254
31,49,8,0.402004
31,50,8,0.405602
31,51,8,0.369191
31,52,9,0.400493
31,53,7,0.325464
31,54,9,0.361403
31,55,8,0.337242
31,56,9,0.332483
31,57,9,0.344523
31,58,8,0.299029
31,59,10,0.336227
31,60,0,0.255571
31,61,9,0.281392
31,62,10,0.284902
31,63,10,0.341120
31,64,10,0.719403
31,65,10,0.288946
31,66,1,0.306098
31,67,1,0.227687
31,68,1,0.286869
31,69,10,0.233717
31,70,1,0.277154
31,71,10,0.222187
31,72,1,0.272231
31,73,10,0.200948
31,74,2,0.263044
31,75,10,0.192247
31,76,2,0.197230
31,77,10,0.157464
31,78,2,0.214292
31,79,10,0.136008
31,80,0,0.864856
31,81,0,0.275521
31,82,2,0.161474
31,83,0,0.118371
31,84,3,0.139785
31,85,0,0.146344
31,86,3,0.128804
31,87,10,0.097089
31,88,4,0.095191
31,89,0,0.076874
31,90,3,0.085464
31,91,0,0.053808
31,92,4,0.073995
31,93,0,0.058631
31,94,4,0.065620
31,95,0,0.000000
31,96,4,0.061770
31,97,0,0.000000
31,98,4,0.052478
31,99,0,0.000000
32,0,6,0.731321
32,1,5,0.708358
32,2,6,0.729793
32,3,4,0.676690
32,4,6,0.704291
32,5,6,0.701732
32,6,6,0.696342
32,7,6,0.694228
32,8,0,0.693800
32,9,7,0.686750
32,10,5,0.638396
32,11,5,0.634909
32,12,6,0.656921
32,13,6,0.638674
32,14,7,0.641478
32,15,7,0.620493
32,16,7,0.650782
32,17,0,0.607453
32,18,0,0.630399
32,19,7,0.611656
32,20,8,0.583895
32,21,9,0.601858
32,22,6,0.572882
32,23,9,0.600707
32,24,0,0.555406
32,25,0,0.581547
32,26,0,0.563037
32,27,0,0.585446
32,28,0,0.566335
32,29,0,0.548570
32,30,5,0.563403
32,31,4,0.500543
32,32,6,0.530736
32,33,6,0.532775
32,34,6,0.526275
32,35,6,0.529056
32,36,6,0.516135
32,37,6,0.545022
32,38,0,0.475815
32,39,6,0.487115
32,40,6,0.478674
32,41,7,0.467203
32,42,7,0.473162
32,43,6,0.437775
32,44,8,0.468394
32,45,6,0.401143
32,46,7,0.438378
32,47,7,0.422930
32,48,7,0.415280
32,49,8,0.418076
32,50,7,0.384159
32,51,9,0.404551
32,52,7,0.342408
32,53,9,0.378234
32,54,8,0.356091
32,55,8,0.351926
32,56,9,0.352752
32,57,8,0.316652
32,58,9,0.346371
32,59,0,0.274303
32,60,9,0.302496
32,61,9,0.287708
32,62,9,0.273241
32,63,10,0.286854
32,64,9,0.243016
32,65,10,0.328267
32,66,10,0.741821
32,67,10,0.302846
32,68,1,0.283203
32,69,10,0.244964
32,70,1,0.271814
32,71,10,0.238988
32,72,1,0.274490
32,73,1,0.189676
32,74,1,0.255459
32,75,10,0.182602
32,76,1,0.239572
32,77,10,0.165047
32,78,2,0.185688
32,79,10,0.177782
32,80,3,0.159547
32,81,0,0.193316
32,82,0,0.893310
32,83,0,0.182413
32,84,2,0.153897
32,85,0,0.146659
32,86,3,0.129493
32,87,0,0.096122
32,88,3,0.121142
32,89,0,0.076989
32,90,3,0.094881
32,91,0,0.095334
32,92,3,0.079248
32,93,0,0.057848
32,94,5,0.049809
32,95,0,0.000000
32,96,4,0.065666
32,97,0,0.000000
32,98,4,0.061774
32,99,1,-0.000000
33,0,5,0.716101
33,1,6,0.738613
33,2,3,0.686738
33,3,5,0.711144
33,4,5,0.697890
33,5,5,0.700238
33,6,6,0.699586
33,7,6,0.692663
33,8,6,0.693895
33,9,0,0.688592
33,10,5,0.659170
33,11,6,0.661214
33,12,0,0.601747
33,13,6,0.652289
33,14,6,0.623466
33,15,7,0.636260
33,16,0,0.604381
33,17,0,0.628016
33,18,6,0.630203
33,19,7,0.601403
33,20,9,0.618697
33,21,8,0.577145
33,22,7,0.612509
33,23,3,0.558589
33,24,9,0.575417
33,25,3,0.571120
33,26,0,0.571771
33,27,4,0.572824
33,28,0,0.594282
33,29,4,0.567229
33,30,5,0.511928
33,31,5,0.541035
33,32,5,0.537766
33,33,6,0.531068
33,34,6,0.537927
33,35,6,0.527647
33,36,6,0.539285
33,37,0,0.511034
33,38,0,0.529944
33,39,0,0.511638
33,40,6,0.482862
33,41,7,0.486031
33,42,6,0.452721
33,43,8,0.485318
33,44,6,0.405578
33,45,8,0.434006
33,46,7,0.442358
33,47,7,0.433320
33,48,7,0.427630
33,49,7,0.394687
33,50,8,0.422540
33,51,7,0.349942
33,52,8,0.376025
33,53,8,0.380464
33,54,8,0.373421
33,55,8,0.354584
33,56,8,0.335024
33,57,9,0.341094
33,58,7,0.291942
33,59,8,0.311733
33,60,8,0.302193
33,61,8,0.291443
33,62,9,0.288065
33,63,9,0.262627
33,64,10,0.291908
33,65,7,0.229269
33,66,10,0.236772
33,67,10,0.304463
33,68,10,0.706238
33,69,10,0.289309
33,70,1,0.267689
33,71,10,0.262861
33,72,1,0.325159
33,73,10,0.216199
33,74,1,0.256196
33,75,10,0.199914
33,76,1,0.243520
33,77,10,0.172493
33,78,1,0.237137
33,79,10,0.146689
33,80,2,0.181365
33,81,10,0.129333
33,82,2,0.187173
33,83,0,0.174118
33,84,0,0.927431
33,85,0,0.163530
33,86,3,0.150234
33,87,0,0.092590
33,88,3,0.116834
33,89,0,0.113364
33,90,3,0.086134
33,91,0,0.071521
33,92,3,0.082201
33,93,0,0.060161
33,94,3,0.069442
33,95,0,0.000000
33,96,4,0.061849
33,97,0,0.000000
33,98,4,0.065679
33,99,10,-0.000000
34,0,6,0.745860
34,1,5,0.702588
34,2,5,0.724944
34,3,5,0.722825
34,4,6,0.717759
34,5,0,0.688593
34,6,6,0.710141
34,7,0,0.716129
34,8,0,0.694738
34,9,6,0.687269
34,10,4,0.648287
34,11,5,0.645267
34,12,6,0.666934
34,13,5,0.645906
34,14,7,0.670481
34,15,1,0.596222
34,16,5,0.611389
34,17,5,0.631693
34,18,0,0.641015
34,19,7,0.633408
34,20,8,0.587475
34,21,8,0.632666
34,22,2,0.564488
34,23,9,0.584112
34,24,0,0.580992
34,25,10,0.586109
34,26,10,0.577372
34,27,3,0.565802
34,28,0,0.599165
34,29,0,0.562745
34,30,5,0.546875
34,31,5,0.548458
34,32,5,0.539796
34,33,6,0.540213
34,34,5,0.527256
34,35,6,0.548341
34,36,0,0.526923
34,37,5,0.526696
34,38,6,0.530081
34,39,6,0.494985
34,40,6,0.488947
34,41,6,0.472609
34,42,7,0.492421
34,43,6,0.418453
34,44,7,0.457635
34,45,7,0.447163
34,46,7,0.439456
34,47,7,0.433393
34,48,7,0.422142
34,49,8,0.422113
34,50,6,0.356670
34,51,8,0.393203
34,52,7,0.380843
34,53,8,0.377184
34,54,8,0.365615
34,55,8,0.362484
34,56,8,0.331927
34,57,0,0.306626
34,58,8,0.337413
34,59,8,0.321055
34,60,8,0.309375
34,61,8,0.285058
34,62,8,0.276611
34,63,10,0.307742
34,64,7,0.246366
34,65,9,0.259012
34,66,10,0.272300
34,67,9,0.230430
34,68,10,0.256636
34,69,10,0.282105
34,70,10,0.762689
34,71,1,0.180415
34,72,1,0.262048
34,73,10,0.220157
34,74,1,0.250249
34,75,10,0.204729
34,76,1,0.240587
34,77,10,0.177045
34,78,2,0.204842
34,79,10,0.149177
34,80,1,0.229777
34,81,10,0.159150
34,82,2,0.164274
34,83,2,0.100021
34,84,2,0.193978
34,85,0,0.245294
34,86,0,0.928359
34,87,0,0.164274
34,88,2,0.115169
34,89,0,0.166836
34,90,3,0.097122
34,91,0,0.071700
34,92,4,0.081883
34,93,0,0.060230
34,94,3,0.083345
34,95,0,0.000000
34,96,3,0.069440
34,97,0,0.000000
34,98,4,0.061873
34,99,2,-0.000000
35,0,3,0.711671
35,1,5,0.720324
35,2,5,0.730543
35,3,5,0.717784
35,4,6,0.722134
35,5,5,0.715417
35,6,6,0.705119
35,7,0,0.705255
35,8,0,0.701766
35,9,0,0.710795
35,10,5,0.677273
35,11,0,0.604931
35,12,5,0.662973
35,13,5,0.658637
35,14,3,0.625429
35,15,7,0.652924
35,16,6,0.645659
35,17,1,0.573793
35,18,0,0.620549
35,19,0,0.639096
35,20,8,0.641893
35,21,5,0.573136
35,22,7,0.611144
35,23,8,0.595899
35,24,9,0.588316
35,25,0,0.591135
35,26,0,0.612701
35,27,0,0.600835
35,28,0,0.565780
35,29,4,0.563738
35,30,4,0.557229
35,31,5,0.544609
35,32,5,0.551078
35,33,5,0.536898
35,34,5,0.543809
35,35,0,0.517439
35,36,5,0.542486
35,37,5,0.531401
35,38,0,0.526128
35,39,0,0.548301
35,40,6,0.489041
35,41,6,0.482561
35,42,0,0.455257
35,43,7,0.467119
35,44,7,0.462606
35,45,7,0.454753
35,46,7,0.441588
35,47,7,0.427486
35,48,0,0.423474
35,49,0,0.399526
35,50,7,0.400055
35,51,7,0.399487
35,52,7,0.382950
35,53,7,0.356806
35,54,7,0.348045
35,55,8,0.351315
35,56,0,0.340464
35,57,8,0.339008
35,58,8,0.325450
35,59,8,0.312598
35,60,8,0.296255
35,61,8,0.301542
35,62,8,0.257143
35,63,0,0.267395
35,64,9,0.269358
35,65,9,0.284922
35,66,9,0.244609
35,67,10,0.273957
35,68,9,0.212550
35,69,10,0.259964
35,70,0,0.185103
35,71,10,0.275071
35,72,10,0.748866
35,73,10,0.263719
35,74,1,0.246125
35,75,10,0.238723
35,76,1,0.241049
35,77,10,0.167155
35,78,1,0.235941
35,79,10,0.183927
35,80,1,0.225755
35,81,10,0.167233
35,82,1,0.225537
35,83,10,0.138380
35,84,2,0.182574
35,85,2,0.111017
35,86,2,0.168358
35,87,0,0.164698
35,88,0,0.908368
35,89,10,0.073355
35,90,0,0.967816
35,91,10,0.081701
35,92,3,0.082494
35,93,2,0.029840
35,94,3,0.087997
35,95,0,0.000000
35,96,3,0.083363
35,97,0,0.000000
35,98,5,0.044017
35,99,1,-0.000000
36,0,5,0.745070
36,1,5,0.744056
36,2,4,0.694439
36,3,6,0.739934
36,4,5,0.711389
36,5,6,0.732575
36,6,0,0.725931
36,7,6,0.719976
36,8,0,0.719484
36,9,0,0.690675
36,10,6,0.694233
36,11,5,0.669907
36,12,6,0.679223
36,13,5,0.645181
36,14,6,0.671682
36,15,7,0.657445
36,16,6,0.658072
36,17,5,0.645969
36,18,0,0.667818
36,19,7,0.653417
36,20,0,0.599897
36,21,7,0.615344
36,22,6,0.604035
36,23,0,0.619206
36,24,9,0.604551
36,25,0,0.600258
36,26,10,0.594787
36,27,0,0.602031
36,28,0,0.625249
36,29,0,0.592971
36,30,0,0.569942
36,31,5,0.563131
36,32,5,0.536962
36,33,5,0.557748
36,34,0,0.527391
36,35,5,0.545536
36,36,5,0.532545
36,37,0,0.555338
36,38,6,0.530430
36,39,0,0.522659
36,40,6,0.515401
36,41,0,0.473077
36,42,6,0.482621
36,43,0,0.483269
36,44,7,0.462483
36,45,7,0.456956
36,46,0,0.448742
36,47,7,0.447598
36,48,0,0.399864
36,49,7,0.414652
36,50,6,0.391226
36,51,7,0.394940
36,52,7,0.389096
36,53,7,0.356889
36,54,7,0.367508
36,55,5,0.302074
36,56,7,0.347165
36,57,7,0.320440
36,58,7,0.324854
36,59,8,0.337491
36,60,0,0.275358
36,61,8,0.313652
36,62,0,0.276278
36,63,9,0.281083
36,64,8,0.265724
36,65,8,0.249665
36,66,10,0.281028
36,67,8,0.223455
36,68,10,0.275129
36,69,7,0.183207
36,70,9,0.227321
36,71,10,0.216641
36,72,9,0.195537
36,73,10,0.194944
36,74,10,0.770868
36,75,10,0.197521
36,76,1,0.307889
36,77,10,0.179376
36,78,1,0.234675
36,79,10,0.167387
36,80,1,0.228776
36,81,1,0.133149
36,82,1,0.227878
36,83,2,0.095927
36,84,1,0.224500
36,85,1,0.101252
36,86,2,0.150985
36,87,1,0.065451
36,88,2,0.160720
36,89,2,0.050798
36,90,3,0.119879
36,91,0,0.167154
36,92,0,0.984572
36,93,1,0.029835
36,94,3,0.083400
36,95,0,0.000000
36,96,3,0.088046
36,97,0,0.000000
36,98,3,0.083360
36,99,1,-0.000000
37,0,5,0.753195
37,1,4,0.728068
37,2,5,0.734118
37,3,5,0.732197
37,4,6,0.740312
37,5,0,0.723742
37,6,6,0.726673
37,7,5,0.723040
37,8,5,0.714497
37,9,0,0.730358
37,10,1,0.604762
37,11,6,0.697598
37,12,3,0.646539
37,13,6,0.682522
37,14,6,0.674233
37,15,7,0.671657
37,16,6,0.665551
37,17,5,0.656960
37,18,0,0.638467
37,19,0,0.651719
37,20,7,0.623016
37,21,7,0.625442
37,22,6,0.618336
37,23,8,0.599395
37,24,9,0.610317
37,25,10,0.624338
37,26,0,0.609268
37,27,0,0.617683
37,28,0,0.608759
37,29,3,0.567808
37,30,4,0.573508
37,31,4,0.555151
37,32,5,0.580707
37,33,0,0.513969
37,34,5,0.549384
37,35,5,0.552513
37,36,5,0.550937
37,37,5,0.547685
37,38,6,0.535047
37,39,6,0.531671
37,40,0,0.491656
37,41,5,0.488966
37,42,0,0.499234
37,43,6,0.476451
37,44,5,0.444662
37,45,7,0.471151
37,46,6,0.459574
37,47,0,0.395653
37,48,0,0.439005
37,49,7,0.422413
37,50,6,0.410335
37,51,6,0.380139
37,52,6,0.377819
37,53,7,0.372169
37,54,0,0.298126
37,55,0,0.364289
37,56,7,0.344787
37,57,0,0.331392
37,58,6,0.302390
37,59,8,0.326442
37,60,8,0.327157
37,61,0,0.285747
37,62,8,0.289910
37,63,8,0.270068
37,64,8,0.268248
37,65,7,0.236090
37,66,8,0.243625
37,67,10,0.281283
37,68,5,0.185746
37,69,10,0.247923
37,70,9,0.209142
37,71,9,0.215465
37,72,9,0.207100
37,73,10,0.180697
37,74,10,0.165971
37,75,10,0.220484
37,76,10,0.747633
37,77,10,0.242665
37,78,1,0.226097
37,79,10,0.194129
37,80,1,0.225982
37,81,10,0.143865
37,82,1,0.293629
37,83,10,0.152563
37,84,1,0.221358
37,85,1,0.135490
37,86,1,0.203288
37,87,10,0.127812
37,88,2,0.119848
37,89,2,0.081379
37,90,2,0.135537
37,91,1,0.048487
37,92,2,0.109545
37,93,1,0.039862
37,94,0,0.999689
37,95,0,0.000000
37,96,4,0.062578
37,97,0,0.000000
37,98,3,0.088058
37,99,3,-0.000000
38,0,5,0.746934
38,1,5,0.752707
38,2,5,0.746145
